tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
2038,2013-06-01 09:21:04,2013-06-01 09:55:02,456,E 53 St & Madison Ave,40.7597108,-73.97402311,475,E 15 St & Irving Pl,40.73524276,-73.98758561,17124,Subscriber,1957,2
213,2013-06-01 09:21:10,2013-06-01 09:24:43,368,Carmine St & 6 Ave,40.73038599,-74.00214988,401,Allen St & Rivington St,40.72019576,-73.98997825,16688,Subscriber,1976,1
1244,2013-06-01 09:21:45,2013-06-01 09:42:29,225,W 14 St & The High Line,40.74195138,-74.00803013,521,8 Ave & W 31 St N,40.75096734871598,-73.99444207549095,16799,Customer,0,0
2461,2013-06-01 09:21:50,2013-06-01 10:02:51,363,West Thames St,40.70834698,-74.01713445,411,E 6 St & Avenue D,40.72228087,-73.97668709,19911,Subscriber,1969,2
275,2013-06-01 09:22:01,2013-06-01 09:26:36,473,Rivington St & Chrystie St,40.72110063,-73.9919254,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,18429,Subscriber,1972,2
1009,2013-06-01 09:22:02,2013-06-01 09:38:51,2022,E 60 St & York Ave,40.759107,-73.959223,497,E 17 St & Broadway,40.73704984,-73.99009296,17176,Subscriber,1956,2
1127,2013-06-01 09:22:05,2013-06-01 09:40:52,315,South St & Gouverneur Ln,40.70355377,-74.00670227,426,West St & Chambers St,40.71754834,-74.01322069,18029,Customer,0,0
1109,2013-06-01 09:22:07,2013-06-01 09:40:36,315,South St & Gouverneur Ln,40.70355377,-74.00670227,426,West St & Chambers St,40.71754834,-74.01322069,19764,Customer,0,0
1212,2013-06-01 09:22:36,2013-06-01 09:42:48,276,Duane St & Greenwich St,40.71748752,-74.0104554,2022,E 60 St & York Ave,40.759107,-73.959223,18329,Subscriber,1978,1
603,2013-06-01 09:22:44,2013-06-01 09:32:47,293,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,285,Broadway & E 14 St,40.73454567,-73.99074142,17081,Subscriber,1961,2
239,2013-06-01 09:23:46,2013-06-01 09:27:45,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,504,1 Ave & E 16 St,40.73221853,-73.98165557,16772,Subscriber,1991,1
1756,2013-06-01 09:23:55,2013-06-01 09:53:11,146,Hudson St & Reade St,40.71625008,-74.0091059,386,Centre St & Worth St,40.71494807,-74.00234482,17300,Customer,0,0
644,2013-06-01 09:23:58,2013-06-01 09:34:42,476,E 31 St & 3 Ave,40.74394314,-73.97966069,456,E 53 St & Madison Ave,40.7597108,-73.97402311,17410,Subscriber,1981,2
4746,2013-06-01 09:24:00,2013-06-01 10:43:06,505,6 Ave & W 33 St,40.74901271,-73.98848395,512,W 29 St & 9 Ave,40.7500727,-73.99839279,19543,Customer,0,0
451,2013-06-01 09:24:41,2013-06-01 09:32:12,223,W 13 St & 7 Ave,40.73781509,-73.99994661,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,17837,Subscriber,1972,1
1557,2013-06-01 09:24:42,2013-06-01 09:50:39,311,Norfolk St & Broome St,40.7172274,-73.98802084,469,Broadway & W 53 St,40.76344058,-73.98268129,17167,Subscriber,1972,2
1331,2013-06-01 09:24:58,2013-06-01 09:47:09,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,250,Lafayette St & Jersey St N,40.72456089,-73.99565293,17651,Customer,0,0
1329,2013-06-01 09:25:10,2013-06-01 09:47:19,475,E 15 St & Irving Pl,40.73524276,-73.98758561,250,Lafayette St & Jersey St N,40.72456089,-73.99565293,20024,Customer,0,0
1958,2013-06-01 09:25:24,2013-06-01 09:58:02,482,W 15 St & 7 Ave,40.73935542,-73.99931783,259,South St & Whitehall St,40.70122128,-74.01234218,18514,Subscriber,1986,1
1432,2013-06-01 09:25:29,2013-06-01 09:49:21,525,W 34 St & 11 Ave,40.75594159,-74.0021163,2004,6 Ave & Broome St,40.724399,-74.004704,15901,Subscriber,1981,2
163,2013-06-01 09:25:34,2013-06-01 09:28:17,476,E 31 St & 3 Ave,40.74394314,-73.97966069,167,E 39 St & 3 Ave,40.7489006,-73.97604882,16138,Subscriber,1987,1
474,2013-06-01 09:25:40,2013-06-01 09:33:34,254,W 11 St & 6 Ave,40.73532427,-73.99800419,444,Broadway & W 24 St,40.7423543,-73.98915076,19549,Subscriber,1957,1
1330,2013-06-01 09:25:48,2013-06-01 09:47:58,495,W 47 St & 10 Ave,40.76269882,-73.99301222,447,8 Ave & W 52 St,40.76370739,-73.9851615,14937,Subscriber,1961,1
290,2013-06-01 09:26:10,2013-06-01 09:31:00,453,W 22 St & 8 Ave,40.74475148,-73.99915362,453,W 22 St & 8 Ave,40.74475148,-73.99915362,19864,Customer,0,0
529,2013-06-01 09:26:11,2013-06-01 09:35:00,445,E 10 St & Avenue A,40.72740794,-73.98142006,294,Washington Square E,40.73049393,-73.9957214,19268,Subscriber,1979,2
148,2013-06-01 09:26:15,2013-06-01 09:28:43,442,W 27 St & 7 Ave,40.746647,-73.993915,494,W 26 St & 8 Ave,40.74734825,-73.99723551,16599,Subscriber,1956,1
829,2013-06-01 09:26:17,2013-06-01 09:40:06,475,E 15 St & Irving Pl,40.73524276,-73.98758561,355,Bayard St & Baxter St,40.71602118,-73.99974372,20274,Subscriber,1977,1
269,2013-06-01 09:26:27,2013-06-01 09:30:56,432,E 7 St & Avenue A,40.72621788,-73.98379855,406,Hicks St & Montague St,40.69512845,-73.99595065,19565,Subscriber,1982,1
1676,2013-06-01 09:26:44,2013-06-01 09:54:40,376,John St & William St,40.70862144,-74.00722156,0,,,,19980,Customer,0,0
660,2013-06-01 09:26:49,2013-06-01 09:37:49,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,146,Hudson St & Reade St,40.71625008,-74.0091059,17005,Customer,0,0
920,2013-06-01 09:27:04,2013-06-01 09:42:24,454,E 51 St & 1 Ave,40.75455731,-73.96592976,504,1 Ave & E 16 St,40.73221853,-73.98165557,17605,Subscriber,1955,2
1266,2013-06-01 09:27:06,2013-06-01 09:48:12,348,W Broadway & Spring St,40.72490985,-74.00154702,290,2 Ave & E 58 St,40.76020258,-73.96478473,18454,Subscriber,1972,1
1163,2013-06-01 09:27:18,2013-06-01 09:46:41,329,Greenwich St & North Moore St,40.72015227023285,-74.01036500930786,329,Greenwich St & North Moore St,40.72015227023285,-74.01036500930786,14732,Subscriber,1983,1
262,2013-06-01 09:27:39,2013-06-01 09:32:01,509,9 Ave & W 22 St,40.7454973,-74.00197139,0,,,,20181,Subscriber,1970,1
197,2013-06-01 09:27:44,2013-06-01 09:31:01,418,Front St & Gold St,40.70224,-73.982578,430,York St & Jay St,40.7014851,-73.98656928,15864,Subscriber,1975,1
230,2013-06-01 09:27:45,2013-06-01 09:31:35,418,Front St & Gold St,40.70224,-73.982578,430,York St & Jay St,40.7014851,-73.98656928,16820,Subscriber,1979,2
3680,2013-06-01 09:27:52,2013-06-01 10:29:12,2012,E 27 St & 1 Ave,40.739445,-73.976806,501,FDR Drive & E 35 St,40.744219,-73.97121214,15813,Customer,0,0
1325,2013-06-01 09:28:13,2013-06-01 09:50:18,528,2 Ave & E 31 St,40.74290902,-73.97706058,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,17074,Customer,0,0
3628,2013-06-01 09:28:16,2013-06-01 10:28:44,532,S 5 Pl & S 5 St,40.710451,-73.960876,501,FDR Drive & E 35 St,40.744219,-73.97121214,20112,Customer,0,0
368,2013-06-01 09:28:24,2013-06-01 09:34:32,533,Broadway & W 38 St,40.75299641,-73.98721619,533,Broadway & W 38 St,40.75299641,-73.98721619,17594,Customer,0,0
214,2013-06-01 09:28:50,2013-06-01 09:32:24,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,507,E 25 St & 2 Ave,40.73912601,-73.97973776,18569,Subscriber,1965,1
1374,2013-06-01 09:28:51,2013-06-01 09:51:45,475,E 15 St & Irving Pl,40.73524276,-73.98758561,479,9 Ave & W 45 St,40.76019252,-73.9912551,19731,Subscriber,1967,2
401,2013-06-01 09:29:05,2013-06-01 09:35:46,305,E 58 St & 3 Ave,40.76095756,-73.96724467,271,Ashland Pl & Hanson Pl,40.68522671947255,-73.97800147533417,19402,Customer,0,0
146,2013-06-01 09:29:20,2013-06-01 09:31:46,494,W 26 St & 8 Ave,40.74734825,-73.99723551,495,W 47 St & 10 Ave,40.76269882,-73.99301222,20209,Subscriber,1956,1
11694,2013-06-01 09:29:27,2013-06-01 12:44:21,482,W 15 St & 7 Ave,40.73935542,-73.99931783,379,W 31 St & 7 Ave,40.749156,-73.9916,18698,Subscriber,1984,2
253,2013-06-01 09:29:57,2013-06-01 09:34:10,533,Broadway & W 38 St,40.75299641,-73.98721619,533,Broadway & W 38 St,40.75299641,-73.98721619,19865,Customer,0,0
653,2013-06-01 09:30:32,2013-06-01 09:41:25,442,W 27 St & 7 Ave,40.746647,-73.993915,332,Cherry St,40.71219906,-73.97948148,20160,Subscriber,1978,1
969,2013-06-01 09:30:35,2013-06-01 09:46:44,363,West Thames St,40.70834698,-74.01713445,358,Christopher St & Greenwich St,40.73291553,-74.00711384,18500,Subscriber,1982,2
828,2013-06-01 09:30:37,2013-06-01 09:44:25,345,W 13 St & 6 Ave,40.73649403,-73.99704374,497,E 17 St & Broadway,40.73704984,-73.99009296,15647,Subscriber,1983,1
243,2013-06-01 09:30:51,2013-06-01 09:34:54,361,Allen St & Hester St,40.71605866,-73.99190759,312,Allen St & Stanton St,40.722055,-73.989111,18696,Subscriber,1980,1
264,2013-06-01 09:31:03,2013-06-01 09:35:27,291,Madison St & Montgomery St,40.713126,-73.984844,361,Allen St & Hester St,40.71605866,-73.99190759,16867,Subscriber,1966,1
1697,2013-06-01 09:31:09,2013-06-01 09:59:26,521,8 Ave & W 31 St N,40.75096734871598,-73.99444207549095,536,1 Ave & E 30 St,40.74144387,-73.97536082,18568,Subscriber,1963,1
313,2013-06-01 09:31:17,2013-06-01 09:36:30,529,W 42 St & 8 Ave,40.7575699,-73.99098507,447,8 Ave & W 52 St,40.76370739,-73.9851615,16302,Subscriber,1983,1
1554,2013-06-01 09:31:23,2013-06-01 09:57:17,332,Cherry St,40.71219906,-73.97948148,536,1 Ave & E 30 St,40.74144387,-73.97536082,15316,Subscriber,1966,2
88896,2013-06-01 09:31:32,2013-06-02 10:13:08,150,E 2 St & Avenue C,40.7208736,-73.98085795,233,Cadman Plaza W & Pierrepont St,40.69475701363877,-73.99052739143372,18476,Subscriber,1962,2
486,2013-06-01 09:32:03,2013-06-01 09:40:09,229,Great Jones St,40.72743423,-73.99379025,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,16633,Customer,0,0
342,2013-06-01 09:32:03,2013-06-01 09:37:45,150,E 2 St & Avenue C,40.7208736,-73.98085795,2000,Front St & Washington St,40.70255088,-73.98940236,18476,Subscriber,1962,2
260,2013-06-01 09:32:06,2013-06-01 09:36:26,2004,6 Ave & Broome St,40.724399,-74.004704,382,University Pl & E 14 St,40.73492695,-73.99200509,19005,Subscriber,1980,1
857,2013-06-01 09:32:49,2013-06-01 09:47:06,515,W 43 St & 10 Ave,40.76009437,-73.99461843,422,W 59 St & 10 Ave,40.770513,-73.988038,16806,Subscriber,1980,1
1081,2013-06-01 09:32:53,2013-06-01 09:50:54,290,2 Ave & E 58 St,40.76020258,-73.96478473,444,Broadway & W 24 St,40.7423543,-73.98915076,17645,Subscriber,1972,1
1226,2013-06-01 09:32:53,2013-06-01 09:53:19,432,E 7 St & Avenue A,40.72621788,-73.98379855,0,,,,16371,Customer,0,0
1101,2013-06-01 09:32:56,2013-06-01 09:51:17,290,2 Ave & E 58 St,40.76020258,-73.96478473,497,E 17 St & Broadway,40.73704984,-73.99009296,19664,Subscriber,1962,1
1228,2013-06-01 09:33:22,2013-06-01 09:53:50,306,Cliff St & Fulton St,40.70823502,-74.00530063,322,Clinton St & Tillary St,40.696192,-73.991218,18313,Customer,0,0
316,2013-06-01 09:33:38,2013-06-01 09:38:54,504,1 Ave & E 16 St,40.73221853,-73.98165557,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,16772,Subscriber,1991,1
669,2013-06-01 09:33:56,2013-06-01 09:45:05,150,E 2 St & Avenue C,40.7208736,-73.98085795,325,E 19 St & 3 Ave,40.73624527,-73.98473765,15103,Subscriber,1958,1
765,2013-06-01 09:34:22,2013-06-01 09:47:07,347,Greenwich St & W Houston St,40.728846,-74.008591,521,8 Ave & W 31 St N,40.75096734871598,-73.99444207549095,15385,Subscriber,1984,1
943,2013-06-01 09:34:24,2013-06-01 09:50:07,531,Forsyth St & Broome St,40.71893904,-73.99266288,435,W 21 St & 6 Ave,40.74173969,-73.99415556,16443,Subscriber,1979,2
1877,2013-06-01 09:34:28,2013-06-01 10:05:45,2008,Little West St & 1 Pl,40.70569254,-74.01677685,337,Old Slip & Front St,40.7037992,-74.00838676,17436,Subscriber,1958,1
1984,2013-06-01 09:34:29,2013-06-01 10:07:33,361,Allen St & Hester St,40.71605866,-73.99190759,282,Kent Ave & S 11 St,40.707644944175705,-73.96841526031494,18007,Subscriber,1958,1
1580,2013-06-01 09:34:30,2013-06-01 10:00:50,358,Christopher St & Greenwich St,40.73291553,-74.00711384,427,Bus Slip & State St,40.701907,-74.013942,16301,Customer,0,0
610,2013-06-01 09:35:07,2013-06-01 09:45:17,261,Johnson St & Gold St,40.69474881,-73.98362464,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,19403,Subscriber,1983,2
1407,2013-06-01 09:35:25,2013-06-01 09:58:52,401,Allen St & Rivington St,40.72019576,-73.98997825,427,Bus Slip & State St,40.701907,-74.013942,15778,Subscriber,1979,1
575,2013-06-01 09:35:37,2013-06-01 09:45:12,261,Johnson St & Gold St,40.69474881,-73.98362464,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,14784,Subscriber,1985,1
1749,2013-06-01 09:36:57,2013-06-01 10:06:06,237,E 11 St & 2 Ave,40.73047309,-73.98672378,509,9 Ave & W 22 St,40.7454973,-74.00197139,15078,Subscriber,1954,1
1060,2013-06-01 09:37:38,2013-06-01 09:55:18,271,Ashland Pl & Hanson Pl,40.68522671947255,-73.97800147533417,407,Henry St & Poplar St,40.700469,-73.991454,16511,Subscriber,1980,1
844,2013-06-01 09:37:38,2013-06-01 09:51:42,342,Columbia St & Rivington St,40.71739973,-73.98016555,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,17985,Subscriber,1963,1
281,2013-06-01 09:37:43,2013-06-01 09:42:24,453,W 22 St & 8 Ave,40.74475148,-73.99915362,504,1 Ave & E 16 St,40.73221853,-73.98165557,19864,Customer,0,0
547,2013-06-01 09:38:06,2013-06-01 09:47:13,334,W 20 St & 7 Ave,40.74238787,-73.99726235,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,15802,Subscriber,1966,1
674,2013-06-01 09:38:06,2013-06-01 09:49:20,312,Allen St & Stanton St,40.722055,-73.989111,330,Reade St & Broadway,40.71450451,-74.00562789,16036,Subscriber,1960,2
1037,2013-06-01 09:38:11,2013-06-01 09:55:28,463,9 Ave & W 16 St,40.74206539,-74.00443172,377,6 Ave & Canal St,40.72243797,-74.00566443,16905,Subscriber,1985,1
538,2013-06-01 09:38:54,2013-06-01 09:47:52,511,E 14 St & Avenue B,40.72938685,-73.97772429,346,Bank St & Hudson St,40.73652889,-74.00618026,18485,Subscriber,1980,2
790,2013-06-01 09:39:12,2013-06-01 09:52:22,448,W 37 St & 10 Ave,40.75660359,-73.9979009,510,W 51 St & 6 Ave,40.7606597,-73.98042047,18023,Subscriber,1975,1
1021,2013-06-01 09:39:21,2013-06-01 09:56:22,243,Fulton St & Rockwell Pl,40.688226,-73.979382,463,9 Ave & W 16 St,40.74206539,-74.00443172,20229,Customer,0,0
997,2013-06-01 09:39:43,2013-06-01 09:56:20,497,E 17 St & Broadway,40.73704984,-73.99009296,268,Howard St & Centre St,40.71910537,-73.99973337,16849,Subscriber,1974,2
1113,2013-06-01 09:39:44,2013-06-01 09:58:17,457,Broadway & W 58 St,40.76695317,-73.98169333,461,E 20 St & 2 Ave,40.73587678,-73.98205027,17662,Subscriber,1984,1
599,2013-06-01 09:39:45,2013-06-01 09:49:44,470,W 20 St & 8 Ave,40.74345335,-74.00004031,497,E 17 St & Broadway,40.73704984,-73.99009296,16075,Subscriber,1958,1
489,2013-06-01 09:39:51,2013-06-01 09:48:00,345,W 13 St & 6 Ave,40.73649403,-73.99704374,346,Bank St & Hudson St,40.73652889,-74.00618026,16197,Subscriber,1981,1
743,2013-06-01 09:40:05,2013-06-01 09:52:28,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,3002,South End Ave & Liberty St,40.711512,-74.015756,19729,Subscriber,1962,1
543,2013-06-01 09:40:10,2013-06-01 09:49:13,447,8 Ave & W 52 St,40.76370739,-73.9851615,488,W 39 St & 9 Ave,40.75645824,-73.99372222,19733,Customer,0,0
357,2013-06-01 09:40:16,2013-06-01 09:46:13,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,411,E 6 St & Avenue D,40.72228087,-73.97668709,16772,Subscriber,1987,1
2241,2013-06-01 09:40:39,2013-06-01 10:18:00,285,Broadway & E 14 St,40.73454567,-73.99074142,441,E 52 St & 2 Ave,40.756014,-73.967416,17100,Subscriber,1973,1
2357,2013-06-01 09:40:48,2013-06-01 10:20:05,466,W 25 St & 6 Ave,40.74395411,-73.99144871,309,Murray St & West St,40.7149787,-74.013012,16923,Subscriber,1976,2
325,2013-06-01 09:40:55,2013-06-01 09:46:20,401,Allen St & Rivington St,40.72019576,-73.98997825,403,E 2 St & 2 Ave,40.72502876,-73.99069656,16059,Subscriber,1979,2
1155,2013-06-01 09:41:00,2013-06-01 10:00:15,457,Broadway & W 58 St,40.76695317,-73.98169333,497,E 17 St & Broadway,40.73704984,-73.99009296,17390,Subscriber,1981,1
28016,2013-06-01 09:41:04,2013-06-01 17:28:00,521,8 Ave & W 31 St N,40.75096734871598,-73.99444207549095,444,Broadway & W 24 St,40.7423543,-73.98915076,20340,Subscriber,1965,2
322,2013-06-01 09:41:05,2013-06-01 09:46:27,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,403,E 2 St & 2 Ave,40.72502876,-73.99069656,19857,Subscriber,1980,1
471,2013-06-01 09:41:49,2013-06-01 09:49:40,463,9 Ave & W 16 St,40.74206539,-74.00443172,435,W 21 St & 6 Ave,40.74173969,-73.99415556,19417,Subscriber,1977,1
543,2013-06-01 09:41:58,2013-06-01 09:51:01,464,E 56 St & 3 Ave,40.75934501,-73.96759673,305,E 58 St & 3 Ave,40.76095756,-73.96724467,19768,Customer,0,0
459,2013-06-01 09:41:59,2013-06-01 09:49:38,164,E 47 St & 2 Ave,40.75323098,-73.97032517,250,Lafayette St & Jersey St N,40.72456089,-73.99565293,18569,Subscriber,1974,1
393,2013-06-01 09:42:45,2013-06-01 09:49:18,174,E 25 St & 1 Ave,40.7381765,-73.97738662,503,E 20 St & Park Ave,40.73827428,-73.98751968,18985,Subscriber,1973,1
512,2013-06-01 09:42:57,2013-06-01 09:51:29,474,5 Ave & E 29 St,40.7451677,-73.98683077,254,W 11 St & 6 Ave,40.73532427,-73.99800419,15857,Subscriber,1955,1
1528,2013-06-01 09:43:20,2013-06-01 10:08:48,128,MacDougal St & Prince St,40.72710258,-74.00297088,520,W 52 St & 5 Ave,40.75992262,-73.97648516,19252,Subscriber,1960,1
1923,2013-06-01 09:43:42,2013-06-01 10:15:45,224,Spruce St & Nassau St,40.71146364,-74.00552427,445,E 10 St & Avenue A,40.72740794,-73.98142006,19855,Subscriber,1987,1
1360,2013-06-01 09:43:48,2013-06-01 10:06:28,533,Broadway & W 38 St,40.75299641,-73.98721619,348,W Broadway & Spring St,40.72490985,-74.00154702,16159,Customer,0,0
23532,2013-06-01 09:43:49,2013-06-01 16:16:01,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,238,Bank St & Washington St,40.7361967,-74.00859207,18785,Subscriber,1992,2
1390,2013-06-01 09:43:50,2013-06-01 10:07:00,533,Broadway & W 38 St,40.75299641,-73.98721619,147,Greenwich St & Warren St,40.71542197,-74.01121978,14790,Customer,0,0
845,2013-06-01 09:43:54,2013-06-01 09:57:59,455,1 Ave & E 44 St,40.75001986,-73.96905301,510,W 51 St & 6 Ave,40.7606597,-73.98042047,15172,Subscriber,1952,1
1044,2013-06-01 09:43:56,2013-06-01 10:01:20,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,357,E 11 St & Broadway,40.73261787,-73.99158043,19651,Subscriber,1983,1
523,2013-06-01 09:43:57,2013-06-01 09:52:40,315,South St & Gouverneur Ln,40.70355377,-74.00670227,315,South St & Gouverneur Ln,40.70355377,-74.00670227,17184,Customer,0,0
899,2013-06-01 09:44:14,2013-06-01 09:59:13,515,W 43 St & 10 Ave,40.76009437,-73.99461843,462,W 22 St & 10 Ave,40.74691959,-74.00451887,16671,Subscriber,1958,1
1014,2013-06-01 09:44:37,2013-06-01 10:01:31,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,357,E 11 St & Broadway,40.73261787,-73.99158043,19237,Subscriber,1982,2
250,2013-06-01 09:44:38,2013-06-01 09:48:48,491,E 24 St & Park Ave S,40.74096374,-73.98602213,509,9 Ave & W 22 St,40.7454973,-74.00197139,19896,Subscriber,1979,1
273,2013-06-01 09:44:44,2013-06-01 09:49:17,502,Henry St & Grand St,40.714215,-73.981346,295,Pike St & E Broadway,40.71406667,-73.99293911,16119,Subscriber,1990,2
547,2013-06-01 09:44:55,2013-06-01 09:54:02,487,E 20 St & FDR Drive,40.73314259,-73.97573881,501,FDR Drive & E 35 St,40.744219,-73.97121214,19325,Subscriber,1976,2
503,2013-06-01 09:45:06,2013-06-01 09:53:29,487,E 20 St & FDR Drive,40.73314259,-73.97573881,501,FDR Drive & E 35 St,40.744219,-73.97121214,15463,Subscriber,1974,1
370,2013-06-01 09:45:08,2013-06-01 09:51:18,293,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,150,E 2 St & Avenue C,40.7208736,-73.98085795,19424,Subscriber,1979,2
1052,2013-06-01 09:45:25,2013-06-01 10:02:57,217,Old Fulton St,40.70277159,-73.99383605,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,19382,Customer,0,0
792,2013-06-01 09:45:26,2013-06-01 09:58:38,521,8 Ave & W 31 St N,40.75096734871598,-73.99444207549095,285,Broadway & E 14 St,40.73454567,-73.99074142,16898,Subscriber,1979,2
579,2013-06-01 09:45:59,2013-06-01 09:55:38,507,E 25 St & 2 Ave,40.73912601,-73.97973776,432,E 7 St & Avenue A,40.72621788,-73.98379855,15652,Subscriber,1964,1
3697,2013-06-01 09:46:17,2013-06-01 10:47:54,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,534,Water - Whitehall Plaza,40.70255065,-74.0127234,18286,Subscriber,1968,2
769,2013-06-01 09:46:17,2013-06-01 09:59:06,454,E 51 St & 1 Ave,40.75455731,-73.96592976,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,19806,Subscriber,1981,1
1812,2013-06-01 09:46:22,2013-06-01 10:16:34,314,Cadman Plaza West & Montague St,40.69383,-73.990539,2000,Front St & Washington St,40.70255088,-73.98940236,19371,Subscriber,1970,1
172,2013-06-01 09:46:23,2013-06-01 09:49:15,442,W 27 St & 7 Ave,40.746647,-73.993915,297,E 15 St & 3 Ave,40.734232,-73.986923,20290,Subscriber,1982,1
1477,2013-06-01 09:46:26,2013-06-01 10:11:03,406,Hicks St & Montague St,40.69512845,-73.99595065,2022,E 60 St & York Ave,40.759107,-73.959223,18188,Customer,0,0
984,2013-06-01 09:46:37,2013-06-01 10:03:01,250,Lafayette St & Jersey St N,40.72456089,-73.99565293,435,W 21 St & 6 Ave,40.74173969,-73.99415556,17555,Subscriber,1988,1
6696,2013-06-01 09:46:39,2013-06-01 11:38:15,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,497,E 17 St & Broadway,40.73704984,-73.99009296,17913,Subscriber,1973,1
289,2013-06-01 09:47:12,2013-06-01 09:52:01,229,Great Jones St,40.72743423,-73.99379025,411,E 6 St & Avenue D,40.72228087,-73.97668709,15972,Subscriber,1974,1
760,2013-06-01 09:47:16,2013-06-01 09:59:56,384,Fulton St & Washington Ave,40.683048,-73.964915,0,,,,15999,Subscriber,1990,1
709,2013-06-01 09:47:26,2013-06-01 09:59:15,116,W 17 St & 8 Ave,40.74177603,-74.00149746,243,Fulton St & Rockwell Pl,40.688226,-73.979382,18259,Subscriber,1978,1
1101,2013-06-01 09:47:54,2013-06-01 10:06:15,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,368,Carmine St & 6 Ave,40.73038599,-74.00214988,17700,Customer,0,0
